date,symbol,open,high,low,close,rsi,ma_20,ma_50,macd,macd_signal,macd_hist
2021-06-10 11:32:12.928000+00:00,HDFCBANK,1047.0,1047.0,1020.2,1032.75,62.130177514792855,1042.090909090909,1042.090909090909,12.091163679741612,10.644673048802375,1.4464906309392376
2021-06-10 11:32:34.339000+00:00,HDFCBANK,1028.0,1061.65,1022.0,1056.5,68.10631229235875,1043.2916666666667,1043.2916666666667,12.676386550931738,11.051015749228249,1.6253708017034896
2021-06-10 11:32:55.722000+00:00,HDFCBANK,1065.0,1069.8,1056.25,1066.6,70.11207970112072,1045.0846153846155,1045.0846153846155,13.796132258548596,11.60003905109232,2.1960932074562756
2021-06-10 11:33:17.252000+00:00,HDFCBANK,1054.95,1068.95,1052.0,1059.0,66.94411414982162,1046.0785714285714,1046.0785714285714,13.909937217410288,12.062018684355914,1.847918533054374
2021-06-10 11:33:38.326000+00:00,HDFCBANK,1065.4,1088.8,1064.6,1085.65,71.46522966384396,1048.7166666666667,1048.7166666666667,15.96650876959643,12.842916701404018,3.123592068192412
2021-06-10 11:33:59.735000+00:00,HDFCBANK,1086.0,1122.95,1085.65,1117.05,70.20364415862804,1052.9875,1052.9875,19.90067156666987,14.254467674457189,5.646203892212682
2021-06-10 11:34:20.075000+00:00,HDFCBANK,1119.0,1127.0,1106.2,1119.7,76.306023408507,1056.9117647058824,1056.9117647058824,22.967600577862186,15.99709425513819,6.970506322723995
2021-06-10 11:34:40.642000+00:00,HDFCBANK,1121.0,1131.75,1109.5,1118.45,73.81316998468607,1060.3305555555555,1060.3305555555555,25.00901105013145,17.799477614136844,7.209533435994604
2021-06-10 11:35:01.596000+00:00,HDFCBANK,1125.8,1129.9,1106.25,1112.1,70.5016521477921,1063.0552631578946,1063.0552631578946,25.81685103780501,19.402952298870478,6.413898738934531
2021-06-10 11:35:21.963000+00:00,HDFCBANK,1111.95,1125.0,1095.0,1114.5,69.70070965751307,1065.6275,1065.6275,26.34701796788795,20.791765432673973,5.555252535213977
2021-06-10 11:35:42.559000+00:00,HDFCBANK,1129.5,1148.8,1100.7,1115.85,66.68928086838527,1071.3200000000002,1068.0190476190478,26.569832309486856,21.94737880803655,4.622453501450305
2021-06-10 11:36:03.875000+00:00,HDFCBANK,1128.0,1143.6,1108.0,1127.3,70.39769082745346,1075.6025,1070.7136363636364,27.355002151942017,23.028903476817646,4.326098675124371
2021-06-10 11:36:25.348000+00:00,HDFCBANK,1124.1,1139.0,1120.7,1134.15,73.75079063883621,1080.9325,1073.4717391304348,28.204864539598475,24.064095689373815,4.14076885022466
2021-06-10 11:36:46.587000+00:00,HDFCBANK,1137.25,1145.95,1128.0,1130.9,85.26508226691038,1085.4424999999999,1075.8645833333333,28.290028922638612,24.909282336026777,3.380746586611835
2021-06-10 11:37:07.981000+00:00,HDFCBANK,1110.0,1125.4,1104.4,1119.3,79.50903511762692,1089.215,1077.6019999999999,27.109003537013223,25.34922657622407,1.7597769607891536
2021-06-10 11:37:29.684000+00:00,HDFCBANK,1116.3,1119.5,1099.0,1110.5,70.50113895216397,1092.2075,1078.8673076923076,25.17276993246901,25.313935247473058,-0.1411653150040486
2021-06-10 11:37:50.005000+00:00,HDFCBANK,1114.0,1118.8,1103.0,1112.45,68.55524079320114,1094.4975,1080.111111111111,23.52446417469241,24.956041032916932,-1.4315768582245205
2021-06-10 11:38:10.319000+00:00,HDFCBANK,1101.0,1110.0,1091.25,1096.5,64.21531463229712,1096.1375,1080.6964285714287,20.692606795526217,24.103354185438793,-3.4107473899125758
2021-06-10 11:38:31.359000+00:00,HDFCBANK,1103.0,1104.85,1084.0,1090.55,52.203237410071864,1097.7125,1081.0362068965517,17.76345805919368,22.83537496018977,-5.07191690099609
2021-06-10 11:38:51.978000+00:00,HDFCBANK,1096.45,1104.85,1071.0,1078.65,29.062159214831155,1099.9225000000001,1080.9566666666667,14.316820638315448,21.13166409581491,-6.81484345749946
2021-06-10 11:39:12.583000+00:00,HDFCBANK,1088.0,1094.0,1052.35,1057.95,21.867881548975063,1101.1825000000001,1080.2145161290323,9.802026982205007,18.86573667309293,-9.063709690887922
2021-06-10 11:39:33.703000+00:00,HDFCBANK,1068.0,1076.15,1058.1,1070.5,30.19413465510125,1101.8825000000002,1079.9109375,7.1542310751988225,16.52343555351411,-9.369204478315286
2021-06-10 11:39:54.614000+00:00,HDFCBANK,1070.2,1096.0,1068.35,1093.65,43.307943416757425,1103.2350000000001,1080.3272727272729,6.8449410503340005,14.587736652878089,-7.7427956025440885
2021-06-10 11:40:15.264000+00:00,HDFCBANK,1084.0,1094.0,1078.0,1083.6,39.38144329896908,1104.4650000000001,1080.4235294117648,5.722905377857842,12.81477039787404,-7.091865020016199
2021-06-10 11:40:36.431000+00:00,HDFCBANK,1092.0,1092.2,1047.2,1057.3,32.824875330008865,1103.0475000000001,1079.762857142857,2.6805936073667453,10.787935039772583,-8.107341432405837
2021-06-10 11:40:57.640000+00:00,HDFCBANK,1055.0,1071.35,1041.5,1049.3,26.64670658682641,1099.66,1078.9166666666667,-0.37170870407044276,8.556006291003978,-8.927714995074421
2021-06-10 11:41:18.839000+00:00,HDFCBANK,1054.05,1058.15,1029.5,1035.4,21.6317150244183,1095.4450000000002,1077.7405405405407,-3.867709561133097,6.071263120576564,-9.93897268170966
2021-06-10 11:41:39.256000+00:00,HDFCBANK,1046.0,1055.0,1034.35,1047.25,27.10101286613741,1091.885,1076.9381578947368,-5.61736596411788,3.733537303637675,-9.350903267755555
2021-06-10 11:42:00.521000+00:00,HDFCBANK,1038.0,1047.0,1025.0,1030.4,26.343799893560416,1087.8,1075.7448717948719,-8.2683233628768,1.3331651703347802,-9.60148853321158
2021-06-10 11:42:20.918000+00:00,HDFCBANK,1050.0,1051.95,1025.65,1044.0,32.74519979242345,1084.275,1074.95125,-9.166158095660876,-0.7666994828643512,-8.399458612796526
2021-06-10 11:42:41.598000+00:00,HDFCBANK,1048.95,1059.0,1042.65,1054.2,35.506344861905944,1081.1924999999999,1074.4451219512196,-8.951457010569584,-2.403650988405398,-6.5478060221641865
2021-06-10 11:43:02.806000+00:00,HDFCBANK,1058.0,1069.9,1051.0,1062.55,41.22058443237649,1077.955,1074.161904761905,-8.015136137514446,-3.525948018227208,-4.489188119287238
2021-06-10 11:43:23.505000+00:00,HDFCBANK,1060.0,1086.9,1052.0,1078.6,47.063160481690815,1075.1775000000002,1074.2651162790698,-5.909868944807386,-4.0027322035432435,-1.907136741264142
2021-06-10 11:43:43.782000+00:00,HDFCBANK,1090.1,1110.0,1090.1,1106.95,56.43474306502956,1073.98,1075.0079545454546,-1.9315556861927234,-3.5884969000731397,1.6569412138804163
2021-06-10 11:44:05.281000+00:00,HDFCBANK,1112.0,1132.0,1111.0,1114.35,63.649564375605024,1073.7325,1075.8822222222223,1.7976818319377799,-2.5112611536709557,4.308942985608736
2021-06-10 11:44:26.402000+00:00,HDFCBANK,1135.05,1148.0,1126.2,1144.1,66.44325290437891,1075.4125,1077.3652173913044,7.072182088798627,-0.594572505177039,7.666754593975666
2021-06-10 11:44:47.661000+00:00,HDFCBANK,1144.9,1164.85,1137.6,1162.25,65.6764168190128,1077.9025,1079.1712765957448,12.571893890170486,2.038720773892466,10.53317311627802
2021-06-10 11:45:08.476000+00:00,HDFCBANK,1180.0,1203.0,1163.35,1191.8,72.70247587075121,1082.6675,1081.5177083333333,19.094780413864328,5.449932701886839,13.644847711977489
2021-06-10 11:45:29.780000+00:00,HDFCBANK,1201.0,1237.0,1191.65,1233.55,84.72906403940893,1089.8175,1084.6204081632654,27.318184038822665,9.823582969274005,17.494601069548658
2021-06-10 11:45:50.047000+00:00,HDFCBANK,1231.55,1242.75,1205.6,1213.65,80.93355919442885,1096.5674999999999,1087.201,31.86223891263512,14.23131415794623,17.63092475468889
2021-06-10 11:46:10.628000+00:00,HDFCBANK,1213.4,1222.45,1195.0,1198.45,80.53942685896239,1103.5925,1091.13,33.84675781476608,18.1544028893102,15.692354925455877
2021-06-10 11:46:31.848000+00:00,HDFCBANK,1195.55,1214.3,1175.5,1211.5,80.6265150102555,1110.6425,1094.527,36.05688791968623,21.734899895385407,14.321988024300826
2021-06-10 11:46:52.430000+00:00,HDFCBANK,1214.2,1217.0,1164.0,1169.25,73.6501447794243,1114.4225000000001,1097.361,34.0071962592142,24.189359168151167,9.81783709106303
2021-06-10 11:47:13.035000+00:00,HDFCBANK,1180.0,1203.5,1173.0,1199.35,75.05241090146751,1120.2099999999998,1100.5339999999999,34.4149056846652,26.234468471453976,8.180437213211224
2021-06-10 11:47:34.230000+00:00,HDFCBANK,1235.0,1235.0,1192.6,1203.55,74.56010524584772,1127.5225,1103.728,34.677186223868375,27.923012021936856,6.754174201931519
2021-06-10 11:47:55.651000+00:00,HDFCBANK,1207.5,1227.4,1205.9,1223.95,75.5298956026574,1136.2549999999999,1107.194,36.11484549277293,29.561378716104073,6.553466776668856
2021-06-10 11:48:16.852000+00:00,HDFCBANK,1230.6,1251.0,1221.7,1246.7,76.03779429987611,1146.82,1110.795,38.64446633886291,31.377996240655843,7.266470098207069
2021-06-10 11:48:38.091000+00:00,HDFCBANK,1239.95,1250.0,1223.0,1233.3,70.52135780412539,1156.1225,1114.187,39.11702436541373,32.92580186560742,6.191222499806308
2021-06-10 11:48:59.443000+00:00,HDFCBANK,1243.5,1248.45,1231.2,1235.8,70.04456180887937,1166.3925000000002,1117.722,39.24091427948724,34.188824348383385,5.052089931103858
2021-06-10 11:49:19.850000+00:00,HDFCBANK,1229.8,1242.0,1204.6,1210.9,61.20429386112046,1174.7375,1121.251,36.90446433433681,34.73195234557407,2.1725119887627358
2021-06-10 11:49:40.246000+00:00,HDFCBANK,1226.0,1236.0,1197.85,1233.1,61.72430911798776,1183.6825000000001,1125.258,36.42428885783056,35.07041964802537,1.3538692098051897
2021-06-10 11:50:01.563000+00:00,HDFCBANK,1228.0,1232.0,1201.5,1209.6,53.00574130361364,1191.035,1128.32,33.758347514609795,34.808005221342256,-1.0496577067324608
2021-06-10 11:50:22.167000+00:00,HDFCBANK,1200.6,1204.45,1178.5,1187.2,41.6260162601626,1196.465,1130.732,29.49804193214777,33.74601256350336,-4.247970631355592
2021-06-10 11:50:42.539000+00:00,HDFCBANK,1182.55,1199.3,1176.35,1183.55,44.2226487523992,1200.2949999999998,1133.223,25.53286756489524,32.10338356378174,-6.570515998886499
2021-06-10 11:51:03.903000+00:00,HDFCBANK,1194.35,1225.0,1177.5,1215.25,53.03249097472923,1205.34,1135.815,24.664051549926626,30.615517161010718,-5.9514656110840924
2021-06-10 11:51:24.380000+00:00,HDFCBANK,1226.45,1250.75,1225.5,1247.95,56.14360357323447,1210.5325,1138.433,26.310830437915,29.754579816391576,-3.443749378476575
2021-06-10 11:51:45.005000+00:00,HDFCBANK,1252.0,1264.8,1230.0,1257.4,66.70456698881944,1215.29,1141.187,28.055049447730198,29.414673742659303,-1.3596242949291053
2021-06-10 11:52:06.487000+00:00,HDFCBANK,1266.0,1276.0,1252.35,1269.2,64.22317246996542,1219.16,1144.2020000000002,30.043197681087122,29.540378530344867,0.5028191507422548
2021-06-10 11:52:27.607000+00:00,HDFCBANK,1266.25,1310.0,1265.5,1307.65,68.60257326661903,1222.865,1148.1129999999998,34.32572751997236,30.49744832827037,3.8282791917019914
2021-06-10 11:52:48.853000+00:00,HDFCBANK,1315.2,1345.95,1315.2,1340.55,69.94526171741362,1229.21,1152.634,39.91431098325893,32.380820859268084,7.533490123990845
2021-06-10 11:53:09.409000+00:00,HDFCBANK,1357.0,1395.0,1351.55,1393.65,72.77235394390208,1238.97,1158.19,48.07386428374548,35.519429544163565,12.554434739581914
2021-06-10 11:53:30.881000+00:00,HDFCBANK,1399.9,1414.8,1370.5,1389.95,75.02795973797734,1247.8925,1163.443,53.623669698272124,39.14027757498528,14.483392123286848
2021-06-10 11:53:51.191000+00:00,HDFCBANK,1377.4,1388.55,1360.0,1371.7,70.67234560389414,1258.0149999999999,1168.1940000000002,55.904871436738404,42.4931963473359,13.4116750894025
2021-06-10 11:54:11.835000+00:00,HDFCBANK,1368.8,1368.8,1347.0,1358.8,73.35017366592987,1265.9875,1172.752,56.02598537500421,45.19975415286957,10.826231222134638
2021-06-10 11:54:32.625000+00:00,HDFCBANK,1367.8,1374.95,1365.2,1369.7,72.36411263916176,1274.2949999999998,1177.76,56.35191811438608,47.43018694517288,8.921731169213203
2021-06-10 11:54:53.499000+00:00,HDFCBANK,1385.8,1412.6,1380.6,1408.45,81.00732886324653,1283.52,1183.719,59.056259512883116,49.75540145871493,9.300858054168188
2021-06-10 11:55:13.973000+00:00,HDFCBANK,1403.0,1419.0,1399.05,1408.7,87.10217755443881,1291.6200000000001,1189.644,60.52198272238502,51.90871771144895,8.613265010936068
2021-06-10 11:55:35.362000+00:00,HDFCBANK,1389.7,1399.45,1368.0,1374.35,78.97934386391246,1298.6725000000001,1195.201,58.240461217323855,53.175066412623934,5.06539480469992
2021-06-10 11:55:56.387000+00:00,HDFCBANK,1372.65,1408.4,1365.05,1403.65,78.82496940024475,1307.065,1201.463,58.126557346209665,54.16536459934109,3.9611927468685764
2021-06-10 11:56:17.755000+00:00,HDFCBANK,1415.0,1423.65,1375.35,1394.6,74.18769586013516,1316.25,1207.7820000000002,56.652968189681815,54.662885317409234,1.9900828722725805
2021-06-10 11:56:38.784000+00:00,HDFCBANK,1408.0,1445.0,1402.05,1438.2,76.80106729914016,1326.5049999999999,1215.387,58.33089157770496,55.39648656946838,2.934405008236581
2021-06-10 11:57:00.133000+00:00,HDFCBANK,1451.3,1464.4,1397.0,1402.8,68.50928234968129,1336.165,1222.0330000000001,56.15683278965798,55.5485558135063,0.6082769761516857
2021-06-10 11:57:20.511000+00:00,HDFCBANK,1415.0,1432.0,1387.0,1426.65,67.18163442102218,1348.1375,1228.693,55.71611057349969,55.582066765504976,0.13404380799471483
2021-06-10 11:57:40.941000+00:00,HDFCBANK,1431.8,1446.0,1415.55,1440.85,65.30830280830276,1361.0025,1235.838,55.86863749162649,55.63938091072928,0.22925658089720713
2021-06-10 11:58:02.028000+00:00,HDFCBANK,1440.85,1449.0,1425.5,1433.3,57.02889558588898,1371.905,1243.358,54.74917980649366,55.46134068988216,-0.7121608833884991
2021-06-10 11:58:22.665000+00:00,HDFCBANK,1431.0,1431.8,1394.8,1406.95,52.78962914341975,1379.855,1250.511,51.1461952405748,54.59831160002069,-3.4521163594458955
2021-06-10 11:58:43.261000+00:00,HDFCBANK,1429.0,1432.0,1374.05,1377.2,50.8697027197976,1385.845,1257.347,45.367262087896734,52.752101697595904,-7.384839609699171
2021-06-10 11:59:04.475000+00:00,HDFCBANK,1381.0,1401.45,1373.3,1385.6,54.29900545396213,1391.6650000000002,1264.114,40.99268754277409,50.40021886663155,-9.407531323857455
2021-06-10 11:59:25.733000+00:00,HDFCBANK,1375.0,1379.95,1358.1,1372.25,50.40585707464586,1394.895,1270.951,36.03320392431306,47.52681587816785,-11.493611953854796
2021-06-10 11:59:47.182000+00:00,HDFCBANK,1375.0,1388.8,1365.15,1376.3,44.24762927178385,1396.6825000000001,1277.597,32.06001073122434,44.43345484877915,-12.373444117554811
2021-06-10 12:00:08.328000+00:00,HDFCBANK,1377.0,1410.05,1375.05,1407.2,49.758142534666234,1397.36,1284.657,31.04671109867695,41.756106098758714,-10.709395000081763
2021-06-10 12:00:29.512000+00:00,HDFCBANK,1398.0,1402.0,1375.75,1385.85,51.935375294513626,1397.1550000000002,1291.1229999999998,28.195872798547725,39.044059438716516,-10.848186640168791
2021-06-10 12:00:50.079000+00:00,HDFCBANK,1390.05,1395.0,1373.0,1382.8,46.15100609193278,1397.71,1297.2069999999999,25.397684696753913,36.314784490323994,-10.917099793570081
2021-06-10 12:01:10.572000+00:00,HDFCBANK,1383.0,1388.0,1368.0,1372.15,45.8799779776106,1398.3775,1302.511,22.06636712757927,33.465101017775055,-11.398733890195786
2021-06-10 12:01:31.605000+00:00,HDFCBANK,1380.8,1394.95,1366.0,1391.3,40.54435483870964,1399.4575,1308.05,20.73252724144413,30.918586262508875,-10.186059021064743
2021-06-10 12:01:52.161000+00:00,HDFCBANK,1404.0,1416.8,1394.5,1410.7,51.702586206896584,1399.5700000000002,1313.3819999999998,20.998806222489975,28.934630254505098,-7.935824032015123
2021-06-10 12:02:12.642000+00:00,HDFCBANK,1418.6,1445.0,1404.5,1441.8,53.16614420062694,1401.225,1318.973,23.449038401685584,27.837511883941197,-4.388473482255613
2021-06-10 12:02:34.021000+00:00,HDFCBANK,1435.0,1439.7,1406.3,1411.35,44.227005870841474,1403.075,1323.364,22.672450640067154,26.80449963516639,-4.132048995099236
2021-06-10 12:02:54.746000+00:00,HDFCBANK,1417.5,1423.85,1366.7,1372.65,39.42089656375371,1401.525,1326.146,18.718457942046598,25.187291296542433,-6.468833354495835
2021-06-10 12:03:15.341000+00:00,HDFCBANK,1384.8,1384.8,1345.0,1373.1,43.50910834132306,1400.45,1329.335,15.443182090981736,23.238469455430295,-7.7952873644485585
2021-06-10 12:03:36.836000+00:00,HDFCBANK,1367.5,1380.95,1361.05,1375.65,49.66816527510169,1397.3225,1332.879,12.904510901788399,21.171677744701917,-8.267166842913518
2021-06-10 12:03:58.064000+00:00,HDFCBANK,1389.4,1404.0,1377.0,1397.1,52.33171127331712,1397.0375,1336.5910000000001,12.479574660662138,19.433257127893963,-6.953682467231825
2021-06-10 12:04:19.160000+00:00,HDFCBANK,1405.0,1421.0,1404.0,1412.85,58.15261044176707,1396.3475,1341.463,13.260840287578503,18.19877375983087,-4.937933472252368
2021-06-10 12:04:39.531000+00:00,HDFCBANK,1421.05,1434.75,1420.0,1427.2,59.814886232163545,1395.665,1346.02,14.866551644420724,17.532329336748845,-2.6657776923281205
2021-06-10 12:05:00.876000+00:00,HDFCBANK,1439.9,1439.9,1413.0,1432.5,55.41292255027813,1395.625,1350.5990000000002,16.37796023859164,17.301455517117404,-0.9234952785257633
2021-06-10 12:05:21.122000+00:00,HDFCBANK,1435.0,1444.0,1425.05,1436.3,61.67013647929683,1397.0925000000002,1354.8459999999998,17.678602752673214,17.376884964228566,0.30171778844464825
2021-06-10 12:05:41.863000+00:00,HDFCBANK,1440.0,1443.0,1420.6,1425.05,59.41609092935148,1399.4850000000001,1358.4129999999998,17.598723209544232,17.4212526132917,0.17747059625253314
2021-06-10 12:06:03.079000+00:00,HDFCBANK,1438.0,1438.0,1399.0,1416.0,59.84287317620652,1401.0049999999999,1362.0669999999998,16.61364694971894,17.25973148057715,-0.6460845308582073
2021-06-10 12:06:23.727000+00:00,HDFCBANK,1419.2,1430.75,1409.0,1426.7,58.25944937004203,1403.7275,1365.885,16.506095498861896,17.1090042842341,-0.6029087853722039
2021-06-10 12:06:44.221000+00:00,HDFCBANK,1435.0,1440.0,1413.1,1420.55,52.44963939318576,1405.94,1370.078,15.743129598630958,16.835829347113474,-1.0926997484825165
2021-06-10 12:07:05.522000+00:00,HDFCBANK,1432.5,1432.6,1412.55,1416.25,42.66857962697274,1406.3925,1373.741,14.62293546484716,16.393250570660214,-1.7703151058130544
2022-10-19 12:24:25.153000+00:00,HDFCBANK,1464.0,1477.4,1453.4,1458.65,62.70139634801295,1410.0324999999998,1378.7220000000002,16.96098353137154,16.50679716280248,0.4541863685690579
2022-10-20 12:01:01.715000+00:00,HDFCBANK,1444.0,1452.9,1442.5,1448.8,74.19764855417851,1413.3325,1383.954,17.81374502472977,16.76818673518794,1.0455582895418303
2022-10-24 15:00:28.861000+00:00,HDFCBANK,1454.3,1463.0,1454.3,1461.05,75.99763523499848,1417.7775,1389.504,19.25606533975747,17.265762456101847,1.9903028836556231
2022-10-25 12:00:37.785000+00:00,HDFCBANK,1461.1,1467.8,1445.0,1450.9,71.2871287128713,1420.7575,1394.217,19.356959428855816,17.684001850652642,1.6729575782031745
2022-10-27 12:00:34.511000+00:00,HDFCBANK,1464.5,1467.35,1451.25,1454.4,68.04156171284639,1422.9424999999999,1398.346,19.494617653318983,18.04612501118591,1.448492642133072
2022-10-28 12:00:37.760000+00:00,HDFCBANK,1450.0,1467.0,1447.4,1458.7,65.55819477434683,1423.7875,1402.3719999999998,19.723328596664032,18.381565728281537,1.3417628683824958
2022-10-31 12:01:01.959000+00:00,HDFCBANK,1472.0,1498.0,1467.25,1496.7,70.32163742690058,1428.055,1406.9219999999998,22.70908983607501,19.24707054984023,3.462019286234778
2022-11-01 12:01:02.462000+00:00,HDFCBANK,1503.5,1529.0,1498.9,1513.25,72.15363511659808,1435.085,1411.0339999999999,26.109796336057116,20.61961570708361,5.490180628973505
2022-11-02 12:01:02.307000+00:00,HDFCBANK,1517.0,1528.25,1511.6,1514.2,71.71125975473802,1442.14,1414.507,28.552403464691906,22.206173258605272,6.346230206086634
2022-11-03 12:00:34.787000+00:00,HDFCBANK,1497.7,1520.25,1497.0,1507.55,73.59839816933636,1448.7350000000001,1416.785,29.610259152771278,23.686990437438475,5.923268715332803
2022-11-04 12:00:27.315000+00:00,HDFCBANK,1503.2,1516.1,1489.6,1497.15,73.03434572807268,1453.7375,1418.9289999999999,29.27199498641994,24.80399134723477,4.46800363918517
2022-11-07 12:00:33.657000+00:00,HDFCBANK,1510.0,1512.0,1492.1,1508.8,73.17899491812534,1458.5349999999999,1421.671,29.602733944561578,25.76373986670013,3.8389940778614466
2022-11-09 12:00:34.751000+00:00,HDFCBANK,1515.05,1517.95,1504.0,1508.35,75.61260210035006,1462.5925000000002,1424.6619999999998,29.48860937963491,26.50871376928709,2.9798956103478176
2022-11-10 12:00:34.043000+00:00,HDFCBANK,1497.1,1527.0,1495.05,1524.75,79.56403269754769,1467.2050000000002,1427.763,30.37140512643441,27.281252040716556,3.090153085717855
2022-11-11 12:00:34.163000+00:00,HDFCBANK,1545.0,1637.0,1538.0,1611.15,83.51648351648352,1475.9474999999998,1431.817,37.60924902918123,29.346851438409495,8.262397590771734
2022-11-15 06:28:40.466000+00:00,HDFCBANK,1612.0,1628.0,1598.0,1615.05,87.51974723538709,1485.4475,1435.944,43.162440132140546,32.109969177155705,11.052470954984841
2022-11-15 12:01:02.080000+00:00,HDFCBANK,1623.15,1623.15,1605.25,1619.0,87.03399765533416,1495.5975,1440.8369999999998,47.33645093779637,35.15526552928384,12.181185408512533
2022-11-16 12:00:34.557000+00:00,HDFCBANK,1618.65,1642.0,1612.0,1632.9,91.93548387096774,1505.9074999999998,1445.422,51.176072498491976,38.35942692312547,12.816645575366508
2022-11-17 12:01:02.744000+00:00,HDFCBANK,1618.1,1631.55,1613.9,1618.15,85.87075575027382,1515.7875,1449.8929999999998,52.42448172697436,41.17243788389525,11.252043843079115
2022-11-18 12:01:04.154000+00:00,HDFCBANK,1621.0,1623.0,1605.25,1613.9,84.00525854513585,1525.67,1453.4070000000002,52.466118795136026,43.43117406614341,9.034944728992613
2022-11-21 12:00:34.484000+00:00,HDFCBANK,1607.65,1612.0,1590.2,1597.35,74.34099153567104,1532.605,1457.2979999999998,50.58060802181376,44.86106085727749,5.719547164536273
2022-11-22 12:01:03.976000+00:00,HDFCBANK,1600.0,1604.35,1591.0,1595.0,71.22825240197349,1539.915,1460.665,48.33947441853502,45.556743569529,2.782730849006022
2022-11-23 12:01:01.587000+00:00,HDFCBANK,1605.0,1605.0,1594.0,1599.15,71.698595146871,1546.8200000000002,1463.8310000000001,46.36377744253559,45.71815034413032,0.6456270984052708
2022-11-24 12:01:01.989000+00:00,HDFCBANK,1605.95,1632.0,1599.15,1625.15,77.33612273361229,1555.5325,1467.668,46.36157864433062,45.846836004170385,0.514742640160236
2022-11-25 12:01:04.002000+00:00,HDFCBANK,1629.7,1631.7,1614.1,1617.65,78.39302544769082,1563.6950000000002,1471.8819999999998,45.23322826232584,45.72411445580148,-0.4908861934756388
2022-11-28 12:00:33.971000+00:00,HDFCBANK,1602.9,1607.45,1594.05,1600.25,70.97958247304425,1570.7725,1476.3429999999998,42.44568048995916,45.06842766263301,-2.6227471726738543
2022-11-29 12:00:31.969000+00:00,HDFCBANK,1597.25,1612.35,1592.85,1597.85,70.35015916325598,1575.83,1480.588,39.58653986500008,43.972050103106426,-4.385510238106349
2022-11-30 12:01:01.862000+00:00,HDFCBANK,1597.1,1612.9,1597.1,1608.45,69.5469406819243,1580.59,1485.312,37.7409278099467,42.72582564447448,-4.984897834527786
2022-12-01 12:01:03.785000+00:00,HDFCBANK,1622.0,1637.0,1615.0,1619.5,53.00900900900896,1585.855,1490.1760000000002,36.74632089718466,41.52992469501652,-4.783603797831859
2022-12-02 12:01:01.806000+00:00,HDFCBANK,1610.0,1618.6,1605.15,1607.1,47.30050933786078,1590.8325,1494.174,34.559135186078265,40.13576679322887,-5.576631607150603
2022-12-05 12:00:31.983000+00:00,HDFCBANK,1609.95,1614.6,1596.2,1612.95,47.97184042909825,1596.6225,1498.7160000000001,32.918358515711816,38.69228513772546,-5.773926622013647
2022-12-06 12:01:01.900000+00:00,HDFCBANK,1601.0,1613.7,1600.0,1611.15,42.06493980299165,1601.7400000000002,1503.283,31.11412199601523,37.176652509383416,-6.062530513368188
2022-12-07 12:01:01.630000+00:00,HDFCBANK,1614.15,1618.6,1604.45,1610.45,46.869918699187,1606.845,1508.0490000000002,29.29012903048624,35.599347813603984,-6.309218783117743
2022-12-08 12:01:01.927000+00:00,HDFCBANK,1610.0,1626.0,1605.0,1619.5,52.19092331768384,1611.5825,1512.6130000000003,28.249221390479306,34.12932252897905,-5.880101138499747
2022-12-09 12:01:02.340000+00:00,HDFCBANK,1626.0,1634.85,1620.0,1631.05,63.72149837133548,1612.5774999999999,1517.02,28.033134534172405,32.910084930017725,-4.87695039584532
2022-12-12 12:01:02.292000+00:00,HDFCBANK,1625.0,1653.6,1621.4,1643.75,68.30642132932775,1614.0125,1521.059,28.557475207616562,32.03956298553749,-3.482087777920931
